,result,score,target
18,NEGATIVE,0.35753148794174194,"""First of all we don’t know what the results of those [military operations] will be, if the hostages will be freed or killed in the crossfire, and Hamas may also respond by killing hostages in response to Israelis going after them in the tunnels."""
19,POSITIVE,0.8483394384384155,"Baskin helped arrange the return of an Israeli soldier in exchange for over 1,000 Palestinian prisoners in 2011."
20,NEGATIVE,0.25667867064476013,"Many of the prisoners who were released, including Hamas ringleader Yahya Sinwar, helped carry out the brutal October 7 attacks on Israel which killed some 1,200 men, women, and children."
21,NEUTRAL,0.4031123220920563,Israel claimed on Tuesday to have captured Hamas' parliament and police headquarters in a move that could mean the end of the terror group's 16-year tyranny over the Gaza Strip.
22,NEUTRAL,0.5097410082817078,"Israeli Defence Minister Yoav Gallant declared Hamas no longer maintained control over Gaza: ""There is no power of Hamas capable of stopping the IDF. The IDF is advancing to every point."
23,NEGATIVE,0.15208888053894043,"""The Hamas organisation has lost control of Gaza, terrorists are fleeing south, civilians are looting Hamas bases, they have no confidence in the government."""
24,NEUTRAL,0.5541275143623352,"Shortly after his announcement, IDF troops were pictured waving Israeli flags inside Gaza's parliament building."
25,NEGATIVE,0.1682875156402588,The IDF last night revealed it had raided the city's Al Rantisi children's hospital where it claimed Hamas operatives were holed up.
26,NEUTRAL,0.49029406905174255,It released footage of what appeared to be an underground terror nest littered with babies' nappies and bottles - possibly indicating hostages could have been held there.
27,NEGATIVE,0.321539968252182,"Troops said they found many weapons in the hospital basement, including explosive belts, grenades, weapons and RPG missiles."
28,NEGATIVE,0.20136897265911102,ISRAEL claims Hamas has lost control of Gaza after reportedly capturing the terror group's parliament and police headquarters.
29,NEUTRAL,0.6179247498512268,"After 16 brutal years, Hamas's tyranny over the Strip could finally be crumbling as Israeli forces surrounding Gaza City move to fully capture it."
30,NEUTRAL,0.4249398410320282,Israeli Defence Minister Yoav Gallant has declared that Hamas no longer maintained control over Gaza.
31,POSITIVE,0.7873215675354004,"In a statement, he said: ""There is no power of Hamas capable of stopping the IDF. The IDF is advancing to every point."
32,NEGATIVE,0.14723895490169525,"""The Hamas organization has lost control of Gaza, terrorists are fleeing south, civilians are looting Hamas bases, they have no confidence in the government."""
33,NEUTRAL,0.6688137650489807,"Shortly after his announcement, IDF troops were pictured waving Israeli flags inside Gaza's parliament building after capturing the site."
34,NEUTRAL,0.5806635022163391,The striking image showed proud and smiling soldiers inside the bullet-ridden building with the rows of seats where Hamas leaders used to sit still in-tact.
35,NEUTRAL,0.42707279324531555,Only the Palestinian terror organisation has used the building since taking complete administrative control of Gaza in 2007.
36,NEUTRAL,0.5470211505889893,A separate picture also appears to show Israeli troops having seized the Hamas-run Gaza military police headquarters as heavily-armed soldiers once again smiled with flags.
37,NEGATIVE,0.16396108269691467,"Last night, the IDF said it raided Gaza City's Al Rantisi children's hospital after claiming Hamas operatives were holed up inside."
38,NEUTRAL,0.49029406905174255,It released footage of what appeared to be an underground terror nest littered with babies' nappies and bottles - possibly indicating hostages could have been held there.
39,NEGATIVE,0.321539968252182,"Troops said they found many weapons in the hospital basement, including explosive belts, grenades, weapons and RPG missiles."
40,NEGATIVE,0.2740027606487274,"IDF spokesperson Rear Admiral Daniel Hagari said: “Underneath the hospital, in the basement, we found a Hamas command and control center, suicide-bomb vests, grenades, AK-47 assault rifles, explosive devices, RPGs, and other weapons."""
41,POSITIVE,0.8130744099617004,"""This is a kind of gear used for a major fight,"" he added."
42,NEGATIVE,0.09489284455776215,The shocking footage emerged shortly after the IDF wiped out a Hamas terror cell in Al-Quds hospital after claiming Hamas was using patients as human shields to try and escape.
43,NEGATIVE,0.15609239041805267,"Scores of IDF troops and tanks are also surrounding Gaza's biggest medical facility, the Al Shifa hospital, amid fears a Hamas HQ is hidden in the tunnels underneath."
44,NEGATIVE,0.1415216326713562,The World Health Organisation (WHO) claimed that power had completely run out and 36 newborn babies were fighting for their lives after having to be removed from defunct incubators.
45,NEGATIVE,0.2025507390499115,"The WHO stated that the facility is ""nearly a cemetery"" as bodies piled up inside and outside."
46,NEUTRAL,0.5157204270362854,"For days, international pressure has been mounting for Israel to better protect civilians and the hospitals caught in the crossfires."
47,NEGATIVE,0.36157381534576416,"US President Joe Biden stated that Al-Shifa hospital ""must be protected"" as fighting raged close to the facility."
48,NEUTRAL,0.6648160815238953,"His comments followed Prime Minister Rishi Sunak urging Israel to ""take all possible measures to protect innocent civilians, including at hospitals""."
49,NEGATIVE,0.1890256553888321,"On Monday, he re-affirmed Israel's right to defend itself, but argued that ""too many civilians are losing their lives""."
50,NEUTRAL,0.5792567729949951,The IDF today said it was in the process of coordinating the transfer of incubators to Gaza to help save newborns.
51,NEUTRAL,0.4063223600387573,"Over 11,000 people - including 4,500 children - are said to have been killed in Gaza since Israel began its retaliatory strikes and ground operations, according to the Hamas-run health ministry."
52,NEGATIVE,0.23868083953857422,"Israel's bombardment and siege of the Strip was sparked by Hamas's bloody cross-border killing spree on Israel, that saw 1,200 slaughtered and some 230 hostages dragged into Gaza."
53,NEUTRAL,0.41342073678970337,"Forty days into the grinding conflict and the bomb-blitzed Strip has been ""split in two"" by IDF forces who have relentlessly pushed ahead with their ground invasion in an attempt to wipe out Hamas."
54,NEGATIVE,0.2960643768310547,"Now, an Israeli hostage negotiator states that Israel is gearing up to storm Hamas's terror tunnels to retrieve the hostages within ""hours""."
55,NEUTRAL,0.4982639253139496,"Baskin told The Times: ""Within the next few days or even hours, if there isn’t a deal for the release of hostages by agreement, military operations to go into the places hostages might be held will begin."""
56,POSITIVE,0.782863199710846,"But Baksin, who helped secure the return of an Israeli soldier in exchange for 1,000 Palestinian prisoners in 2011, warned that Hamas terrorists may kill the hostages in response to IDF forces hunting them through the tunnels."
57,NEGATIVE,0.14443837106227875,"Hamas has already claimed that 50 hostages have been killed by Israel's air strikes, which Baskin claimed was ""very likely""."
58,NEUTRAL,0.5247851014137268,AN airline has relaunched flights to a holiday hotspot that was once popular with Brit tourists.
59,NEUTRAL,0.676658034324646,The little-known holiday resort in Egypt is the latest new destination for the tour operator.
60,NEUTRAL,0.6728507280349731,"Set in the south of Egypt, Marsa Alam is around 200 miles from Hurghada."
61,NEUTRAL,0.5169661045074463,"The winter sun destination has yet to become as popular as other more well-known tourist spots in Egypt, such as Sharm el Sheikh."
62,NEGATIVE,0.3324844539165497,"TUI first scrapped flights to the resort town in 2021 because of the Covid-19 pandemic, but the airline relaunched flights to Marsa Alam earlier this month."
63,NEUTRAL,0.5305086374282837,"Flights to the Egyptian airport resumed on November 2, 2023."
64,NEGATIVE,0.28397518396377563,"Two weekly flights depart from London Gatwick to Marsa Alam on Thursdays and Sundays, with a flight time of 5 hours and 30 minutes."
65,NEUTRAL,0.5754209756851196,"The weather in Marsa Alam is warm throughout the year, but holidaymakers can expect highs of 27C in November."
66,POSITIVE,0.9323587417602539,"In addition to the new flights, there are also plenty of resorts for holidaymakers to choose from, including the Wadi Sabarah Lodge."
67,NEUTRAL,0.6292340159416199,The Wadi Sabarah Lodge is home to a total of 46 rooms and three suites.
68,POSITIVE,0.7427259087562561,"While each of the rooms has an en-suite, some of them come with either a sea view or a balcony."
69,POSITIVE,0.7588136196136475,"Other features include an infinity pool, meditation and massage sessions, an on-site restaurant called Tamarisk, and a diving centre."
70,NEUTRAL,0.6726289987564087,"Or there is the Jaz Grand Marsa resort, which starts from £1035pp on an all-inclusive basis, also with transfers and luggage."
71,POSITIVE,0.8417571187019348,Other all-inclusive resorts include the Hilton Marsa Alam and the Albatros Sea World Marsa Alam.
72,NEGATIVE,0.35997486114501953,"Sun Online Travel have found packages starting from £1,100 per person in November and December, while flight-only deals starting at around £170 for a one-way ticket."
73,POSITIVE,0.8141815662384033,"Richard Sofer, Commercial Director for TUI UK, previously said: ""We’re extremely excited to start taking guests to Marsa Alam."
74,POSITIVE,0.8706684708595276,"""Egypt is an incredible holiday destination and great value, and I’m thrilled that we’re now able to give visitors the opportunity to discover a whole new region of the country."""
75,POSITIVE,0.8566763997077942,"Despite the ongoing conflict in Gaza, which borders Egypt, destinations such as Marsa Alam, Sharm el Sheikh, Hurghada, and El Gouna remain safe for travel."
76,POSITIVE,0.7633290886878967,Travel is only advised against along the Egypt-Libya border and the Egypt-Israel border.
77,NEGATIVE,0.2861592769622803,"Earlier this year, low-budget airline Ryanair announced that it was adding seven new routes from its three London airports."
78,POSITIVE,0.807080090045929,"The seven new routes include Belfast, Basel, Ouarzazate in Morocco, Poprad in Slovakia, Tirana, Treviso, and Vigo."
79,NEUTRAL,0.4737298786640167,"The budget airline will also add more flights to 30 other routes that it operates out of Stansted, Luton, and Gatwick."
80,NEUTRAL,0.683565616607666,"Meanwhile, this new European airline is launching new flights next year."
81,NEUTRAL,0.6168443560600281,ISRAELI forces are gearing up to storm Hamas' tunnel network and rescue hundreds of hostages as hopes fade for a deal with the terror group.
82,NEGATIVE,0.1533048450946808,"Gershon Baskin, who oversaw the last hostage exchange with Hamas in 2011, has warned that IDF troops could storm the tunnels in hours."
83,NEGATIVE,0.37520721554756165,"Attempts to secure the release of the 239 Israelis and foreigners held in the underground maze are growing evermore ""critical"" as the ground operation in Gaza intensifies."
84,POSITIVE,0.7094072699546814,The chance of securing them safely fades daily as IDF troops and tanks continue to blitz the Gaza Strip.
85,NEUTRAL,0.6743301749229431,Baskin has even warned that Hamas terrorists may kill the hostages in response to IDF forces hunting them through the tunnels.
86,POSITIVE,0.8642110228538513,"The negotiating expert, now 67, helped arrange the return of an Israeli soldier in exchange for over 1,000 Palestinian prisoners in 2011."
87,NEUTRAL,0.4982639253139496,"Baskin told The Times: ""Within the next few days or even hours, if there isn’t a deal for the release of hostages by agreement, military operations to go into the places hostages might be held will begin."""
88,NEGATIVE,0.35753148794174194,"""First of all we don’t know what the results of those [military operations] will be, if the hostages will be freed or killed in the crossfire, and Hamas may also respond by killing hostages in response to Israelis going after them in the tunnels."""
89,NEGATIVE,0.16728070378303528,"Many of the prisoners released in 2011, including Hamas ringleader Yahya Sinwar, went on to carry out the October 7 attacks that killed at least 1,200 Israelis."
90,NEGATIVE,0.3267250061035156,"After storming the border, Hamas gunmen massacred hundreds of men, women and children in towns and at a music festival - while also taking hundreds hostage."
91,NEUTRAL,0.48420658707618713,"Now almost 40 days later the bomb-blitzed Gaza Strip has been ""split in two"" by IDF forces who have relentlessly pushed ahead with their ground invasion in an attempt to wipe out Hamas."
92,NEGATIVE,0.25574371218681335,On Monday they claimed to have discovered one of Hamas' lairs and weapons headquarters set in a hospital basement in Gaza.
93,NEUTRAL,0.4114290177822113,"They suspect the terror group to be using hospitals in the strip, in which hundreds of civilians are trapped, as covers for command centres."
94,NEGATIVE,0.38462886214256287,"The IDF said on Monday that troops were fired at by Hamas fighters from the entrance of Al Quds hospital as they ""embedded"" themselves among civilians."
95,NEGATIVE,0.15137262642383575,"Scores of IDF troops and tanks also surrounded Gaza's biggest medical facility, the Al Shifa hospital, amid fears Hamas' HQ is hidden in the tunnels underneath."
96,NEGATIVE,0.21281471848487854,"Like Al Quds, it has stopped accepting new patients after its fuel ran out and patients are struggling without enough food, water or medical supplies."
97,NEUTRAL,0.6558282971382141,Baskin thinks the hostages are likely being held throughout densely populated areas in the besieged enclave.
98,NEUTRAL,0.6101586818695068,"Out of the hundreds taken captive, four women have been released and one female Israeli solders was rescued."
99,NEUTRAL,0.40728142857551575,"Hamas have also claimed that at least 50 of them were killed in Israeli airstrikes, which Baskin dubbed ""very likely"", although unverified."
100,NEUTRAL,0.48670318722724915,"He said: ""They’re [Hamas] not showing bodies, giving names of hostages, they’re giving no information, so the working assumption of Israel is there are [about] 240 hostages being held by Hamas, all of them are alive and Hamas is responsible for all of them."""
101,NEUTRAL,0.5279482007026672,Hamas said on Monday it is ready to release up to 70 women and children in return for a five-day truce with Israel.
102,NEUTRAL,0.6675518155097961,Israeli PM Netanyahu has previously insisted that they will not arrange a ceasefire until the hostages are released.
103,NEUTRAL,0.6461771130561829,Baskin told the Times that Hamas would have to agree to release up to 150 of them to secure a pause in fighting.
104,NEUTRAL,0.6557539701461792,"He added: ""For Israel to implement a ceasefire, it means they will have to redeploy their forces because if they just stop where they are, they are sitting ducks for Hamas to shoot and kill soldiers, so they can’t just have a ceasefire."""
105,NEUTRAL,0.5718289017677307,"""It’s not just about calling off the war for a few days, they have to get the soldiers into safer locations."""
106,NEUTRAL,0.48088523745536804,"After unleashing carnage in Israel, thousands of Hamas militants retreated to the vast underground labyrinth which is thought to cover hundreds of miles."
107,NEGATIVE,0.3208525478839874,"They are believed to have taken with them dozens of abducted captives, including children snatched from their murdered parents."
108,NEUTRAL,0.6450563073158264,"Jonathan Conricus, an Israel Defence Forces (IDF) spokesman, previously said: ""Think of the Gaza Strip as one layer for civilians and then another layer for Hamas."
109,NEUTRAL,0.4985452890396118,"""We are trying to get to that second layer that Hamas has built."""
110,NEGATIVE,0.32472535967826843,JEREMY Corbyn refused to say Hamas were a terrorist group that should not be in power almost 40 times last night.
111,POSITIVE,0.7436066269874573,The former Labour leader was being interviewed by Piers Morgan on his TalkTV show about the conflict between Israel and Gaza.
112,NEGATIVE,0.242964506149292,"Corbyn, who attended Saturday’s pro-Palestinian marches, said he has condemned Hamas’ actions on October 7, adding: “Of course I have, at every speech I’ve made I’ve utterly condemned the killing on October 7th and it was the taking of innocent life."
113,NEGATIVE,0.12355523556470871,"“It was totally wrong under any circumstances. You don’t bring back the tragedy of those 1,400 deaths by killing 10,000 in Gaza."
114,NEGATIVE,0.25965577363967896,But he refused to answer the frustrated TalkTV host when he asked him if 15 times Hamas were a terror group - and similarly whether they should stay in power.
115,NEUTRAL,0.653282880783081,"The Islington North MP was in the studio with Len McCluskey, the former General Secretary of UNITE Union."
116,NEUTRAL,0.6582412719726562,GRETA Thunberg sparked fury at a climate protest by wearing a Palestinian scarf and calling for a ceasefire in Gaza.
117,NEUTRAL,0.4499395489692688,The 20-year-old eco-protester’s Amsterdam speech was interrupted by a man who grabbed her microphone.
118,NEUTRAL,0.6233594417572021,"Volker Becker, president of the German- Israel Society DIG, said her outburst marked “the end of Greta Thunberg as a climate activist”."
119,POSITIVE,0.7401755452156067,"He added: “From now, Israel hater is her main job.” The Israeli embassy in Germany said she was “again misusing the climate stage for her own purposes”."
120,POSITIVE,0.9333876967430115,The Israeli embassy in Germany also wrote on X that it was “sad that Greta Thunberg is again misusing the climate stage for her own purposes”.
121,POSITIVE,0.8518300652503967,"On Sunday, Greta was talking to a crowd of tens of thousands in Amsterdam when she invited a Palestinian and an Afghan woman onto the stage."
122,NEUTRAL,0.6570491790771484,"She said: “As a climate justice movement, we have to listen to the voices of those who are being oppressed and those who are fighting for freedom and for justice."
123,NEGATIVE,0.34490349888801575,ISRAELI military claimed they have discovered one of Hamas' lairs and weapons headquarters set in a hospital basement in Gaza.
124,NEGATIVE,0.13687558472156525,IDF footage from the Rantisi hospital revealed what appears to be an underground terror nest littered with babies' nappies and bottles - possibly indicating hostages could have been held there.
125,NEGATIVE,0.321539968252182,"Troops said they found many weapons in the hospital basement, including explosive belts, grenades, weapons and RPG missiles."
126,NEUTRAL,0.513658344745636,"In a video published by the IDF, the forces spokesperson Rear Admiral Daniel Hagari said: ""This is a kind of gear used for a major fight."""
127,NEUTRAL,0.643293023109436,"Pointing to each item laid out on the floor, he explained: ""These are explosives, these are vests with explosives [in them] for a terrorist to explode on [Israeli] forces among hospitals, among patients."""
128,NEUTRAL,0.4521709084510803,"A motorcycle with gunshot marks was also found, which according to Israeli military officials, was used by Hamas terrorists in the October 7 massacre."
129,NEUTRAL,0.4980282187461853,TILL THE END IDF says Hamas 'hides rockets in playgrounds' as Netanyahu vows 'no ceasefire'
130,NEUTRAL,0.4680963158607483,"In addition, troops claim they have found signs indicating that hostages were held in the room as they found a chair with women's clothes and a rope."
131,NEGATIVE,0.11098671704530716,"The IDF claimed they uncovered an operational tunnel shaft, which leads from the hospital to the home of a senior naval commander located just a few yards away."
132,NEGATIVE,0.11525214463472366,Hamas and hospital staff deny claims that a terror command cell is hidden in tunnels underneath hospitals.
133,NEGATIVE,0.0973857045173645,The shocking footage comes after Israeli forces wiped out a Hamas terror cell in another Gaza hospital as they used patients as human shields to try and escape.
134,NEUTRAL,0.4081147313117981,"The IDF today said troops were fired at by Hamas fighters from the entrance of Al Quds hospital as they ""embedded"" themselves among civilians."
135,NEGATIVE,0.32899126410484314,"Israeli forces returned fire, claiming to have taken out 21 terrorists in the attack."
136,NEUTRAL,0.4683092534542084,"An IDF statement read: ""RPG fire and small arms fire were directed at the soldiers from the direction of the al Quds Hospital in Gaza City."
137,NEGATIVE,0.34847742319107056,"""The shooting was carried out by a terrorist squad that had embedded itself within a group of civilians at the entrance of the hospital."
138,NEGATIVE,0.13158540427684784,"""During the incident, approximately 21 terrorists were killed and there were no casualties to our forces."""
139,NEGATIVE,0.277028888463974,It did not confirm or deny whether any civilians were killed during the fighting.
140,NEUTRAL,0.6131054759025574,Israel claims that as civilians fled the building Hamas militants came out of nearby buildings and his among them in order to attack the Israeli forces.
141,NEGATIVE,0.3417522609233856,"The Al Shifa hospital, the largest in Gaza City, has also come under fire amid IDF war efforts in the Strip and has become a focal point in the war."
142,NEGATIVE,0.03718739002943039,Scores of IDF troops and tanks surrounded the Al Shifa hospital today amid growing fears for the hundreds of civilians trapped inside.
143,NEGATIVE,0.2161296308040619,"Like Al Quds, it has stopped accepting new patients after its fuel has completely run out and patients are struggling without enough food, water or medical supplies."
144,NEUTRAL,0.43782517313957214,"The Israeli military believes terror group Hamas' main command centre is located under the Al Shifa hospital complex and senior leaders of the group are hiding there, using the facility as a shield as they did with Al Quds."
145,POSITIVE,0.7575885653495789,THE Shadow Chancellor called for a pensions market shake-up to encourage greater investment in British companies and reignite economic growth.
146,NEUTRAL,0.6563804745674133,"With less than a fortnight to the Autumn Statement, Rachel Reeves briefed journalists on some of her plans to boost the country and pensioners’ finances."
147,POSITIVE,0.8158544898033142,"On the same day as the reshuffle, Ms Reeves claimed that her reforms could boost typical pension pots by £30,000."
148,NEUTRAL,0.672585129737854,This is based on an average 22-year-old putting seven to 12 per cent of their salary into a company pension and being matched by the company.
149,NEUTRAL,0.6566874384880066,Ms Reeves said that this lift could be achieved by unlocking pension funds’ capital to invest in the British economy and increase returns for savers.
150,NEUTRAL,0.6726019382476807,She has urged the introduction of a French-style scheme which makes it easier for defined contribution pension funds to invest in UK growth assets alongside the British Business Bank.
151,NEUTRAL,0.4323803782463074,The British Business Bank was set up in 2014 to lend money and buy stakes in smaller UK businesses.
152,NEUTRAL,0.47934430837631226,"Ms Reeves argued it would help small, innovative firms remain in the UK, rather than have to shift abroad to get financial backing."
153,NEUTRAL,0.6875187158584595,She said she would push The Pensions Regulator to “do its job properly” and consolidate the industry.
154,NEUTRAL,0.5580021142959595,And she emphatically insisted she did not have plans to raise taxes.
155,NEUTRAL,0.5609902143478394,BRITISH pension funds’ investment in British listed companies has dwindled to from 53 per cent to just 6 per cent in three decades.
156,NEUTRAL,0.5109964609146118,The result is British firms can’t get as much investor support as they can from overseas.
157,NEUTRAL,0.4705188572406769,"That means UK companies are valued lower, there is less investment in the UK and lower returns in our pension."
158,NEGATIVE,0.3705559968948364,"Simon French, of Panmure Gordon, reckons a company investing in London will be priced 23 per cent cheaper than if it went for the US."
159,NEGATIVE,0.3410113453865051,But why should our British funds invest in the stock market? With high interest rates investors can get 6 per cent on their cash.
160,NEUTRAL,0.43539702892303467,Recent listings like CAB Payments have short-changed the City.
161,NEGATIVE,0.32794392108917236,Telling the pension industry to back Britain is a hard sell right now.
162,NEUTRAL,0.5182300806045532,"BRITISH defence giant BAE Systems has booked £30billion in orders as a result of the Ukraine War and Israel-Hamas conflict, it has revealed."
163,NEGATIVE,0.3216340243816376,It has taken another £10billion in the last few weeks since the end of the half year after boss Charles Woodburn predicted the “elevated global threat environment” would bring in business.
164,NEUTRAL,0.6681755185127258,BAE has also won £3.9billion of funding for the UK’s nuclear-powered submarine programme.
165,NEGATIVE,0.30231380462646484,"Its factory in Rochester, Kent, was last week targeted by pro-Palestinian protesters."
166,NEUTRAL,0.45088955760002136,"HOUSE sellers are cutting asking prices by the most since 2018 — buyers bagging average reductions of £6,088."
167,NEGATIVE,0.33112555742263794,"Rightmove has recorded a 1.7 per cent drop this month, the most in five years. However, prices are still only 3 per cent off their peak. They rocketed 25 per cent during Covid."
168,NEUTRAL,0.42627137899398804,"Rightmove said agreed house sale numbers were 10 per cent down on 2019, with higher mortgage costs stretching chain deals."
169,NEGATIVE,0.17026638984680176,ROYAL Mail has been fined £5.6 million after a quarter of first-class post took longer than a day to arrive last year.
170,NEGATIVE,0.3435278534889221,Regulator Ofcom found only 73.37 per cent of first-class mail was delivered on time. This compares with 90 per cent of second class post — which also missed its objective.
171,NEUTRAL,0.5319623947143555,Royal Mail is meant to deliver 93 per cent of first class mail within one working day and 98.5 per cent of second class within three days.
172,NEGATIVE,0.19893936812877655,It blamed last year’s postie strikes for disruption.
173,NEGATIVE,0.23045529425144196,"Ofcom said that even adjusting stats to allow for industrial action, bad weather and the impact of the runway closure at Stansted Airport the levels were only rated at 82 and 95.5 per cent."
174,NEGATIVE,0.34040066599845886,Royal Mail said that it had been an “uniquely challenging” year for the company.
175,NEGATIVE,0.05401637777686119,The poor service will be a sting to letter-writers who have seen the price of a first class stamp hiked from 85p last year to £1.25 last month.
176,NEUTRAL,0.5433281064033508,.
177,NEGATIVE,0.20018808543682098,"ATTACKS on shop staff are increasing — with two in five shouted at, spat on, threatened or hit every week."
178,NEUTRAL,0.582508385181427,"Nearly half feel unsafe at work, a Retail Trust poll of almost 1,600 shop staff found."
179,NEGATIVE,0.20704972743988037,"Two in three have faced abuse when confronting a thief. Shoplifting cases are up a quarter in the past year, retailers blaming the surge on lack of police response and the cost of living."
180,POSITIVE,0.9281080365180969,COLE PALMER grew up worshipping Wayne Rooney and has also been mentored by Raheem Sterling.
181,POSITIVE,0.8932356238365173,Now the Chelsea star is set to emulate both his heroes after Gareth Southgate handed the in-form forward a first senior England call-up.
182,NEGATIVE,0.3645075559616089,"Palmer, 21, has been impressive for the Blues and showed nerves of steel to score a last-gasp penalty leveller against former side Manchester City in Sunday’s thrilling 4-4 draw at Stamford Bridge."
183,POSITIVE,0.8667593598365784,"And that was his fourth successful spot-kick of the season, earning him the nickname ‘Cool Palmer’."
184,POSITIVE,0.9251295924186707,"But the attacker — from Wythenshawe in Manchester — admits despite growing up playing for City’s academy, he was a huge fan of United and their 253-goal all-time record scorer Rooney as a kid."
185,NEUTRAL,0.5315604209899902,Palmer said: “What a player. When I was growing up I used to watch all the football and the one that sticks in my mind is Rooney.
186,NEUTRAL,0.46391645073890686,HEN DO Chelsea hero offers to 'broker' Osimhen deal and says 'I'm gonna make that happen'
187,NEGATIVE,0.3450910151004791,"If selected by boss Southgate, Palmer will get another chance to impress against minnows Malta in England’s dead-rubber Euros qualifier on Friday night at Wembley."
188,POSITIVE,0.7545658349990845,And it is the same iconic stage where Rooney scored many of his 53 goals in 120 Three Lions appearances.
189,POSITIVE,0.8771066069602966,It was only in July that Palmer celebrated a Euros triumph with England’s Under-21s as a fringe player with boyhood club City.
190,NEGATIVE,0.09001131355762482,TOUCHING TRIBUTE Bobby Charlton's grandson melts hearts with stories of beloved 'grandpa'
191,NEGATIVE,0.31439948081970215,Palmer chose to leave Pep Guardiola’s remarkable Treble winners in an initial £40million deal on deadline day in September.
192,NEUTRAL,0.6124919652938843,"Despite netting a belter for City in the Community Shield against Arsenal in August, the Mancunian was left unconvinced by boss Guardiola’s promise of more game time at the Etihad following Jeremy Doku’s £55.5m arrival from Rennes."
193,NEUTRAL,0.6740258932113647,"Palmer, who can play as a No 10 or on either flank, had believed he could enjoy a breakthrough season with Riyad Mahrez off to Saudi Arabia."
194,POSITIVE,0.7259750366210938,But that all changed when Belgian winger Doku was signed just two weeks later.
195,POSITIVE,0.8454328775405884,City supporters may have thought Palmer would show the same patience and play the waiting game like fellow local lad Phil Foden — who is also in the England senior squad.
196,NEUTRAL,0.4931086301803589,Straight-talking Palmer hinted that he had itchy feet at the Premier League champions after last March’s England U21s friendly defeat to Croatia at Fulham’s Craven Cottage.
197,POSITIVE,0.8556723594665527,"Palmer, who scored on his Young Lions debut in September 2021 against Kosovo following a delightful Cruyff turn, had only made five starts for City at that point."
198,NEGATIVE,0.2301025688648224,None of those had come in the league during a “tough” campaign.
199,POSITIVE,0.9443678259849548,"When asked about Foden’s impressive patience, Palmer replied: “You can take inspiration from that — but not everyone is the same."
200,POSITIVE,0.8640832901000977,"“People have different paths. City’s thing is not to let you go out on loan, which I respect."
201,NEUTRAL,0.5134694576263428,Palmer’s lack of minutes at the Etihad meant that U21 regulars probably saw more of him than fans of his club.
202,NEGATIVE,0.26463204622268677,And Guardiola’s insistence last week that he would never block a move for any of his City players has been treated with scepticism by Palmer’s own camp.
203,POSITIVE,0.7902482151985168,"After all, in the summer Kyle Walker and Bernardo Silva were both denied moves."
204,NEGATIVE,0.09403057396411896,But Palmer was allowed to go because Guardiola believed him to be expendable and City wanted the hefty fee to help them with Financial Fair Play compliance.
205,NEUTRAL,0.5933519601821899,"Since moving south to London, Palmer’s friendship with Sterling, 28, has been key to him settling into his new environment."
206,NEUTRAL,0.6131190061569214,"Palmer, already close to Sterling from their time at City, was asked about his team-mate in a word association game shown by Sky Sports and he immediately replied with “big brother”."
207,POSITIVE,0.7622500658035278,Having the fellow winger waiting for him at Stamford Bridge — after becoming Chelsea’s final signing of the summer window — helped him hit the ground running.
208,NEUTRAL,0.5135973691940308,"Palmer has now become a star but he admits to needing help from his mum Janet having moved into a new house in Surrey, close to the club’s training ground in Cobham."
