,posivite_score,bias_score,text
11,0.7447700500488281,0.48954010009765625,"Donald Trump is pushing for his federal election interference trial in Washington to be televised, joining media outlets that say the American public should be able to watch the historic case unfold."
12,0.6008109450340271,0.2016218900680542,"Federal court rules prohibit broadcasting proceedings, but Associated Press and other news organisations say the unprecedented case of a former president standing trial on accusations that he tried to subvert the will of voters warrants making an exception."
13,0.6774430274963379,0.3548860549926758,"The Justice Department is opposing the effort, arguing that the judge overseeing the case does not have the authority to ignore the long-standing nationwide policy against cameras in federal courtrooms. The trial is scheduled to begin on March 4."
14,0.8776598572731018,0.7553197145462036,"If we see Humpty Dumpty’s great fall as an analogy for the current state of economic globalisation, the question is whether it can be put together again in recognisable form."
15,0.4230518043041229,0.15389639139175415,"This is an open question as rival camps, led chiefly by the United States on the one hand and China on the other, battle for geoeconomic and geostrategic influence. But we should be aware that, at worst, this could result in physical – and not just commercial – conflict."
16,0.6548323631286621,0.3096647262573242,"The days of trade and tariff assaults during the Donald Trump presidency seem innocent in retrospect, now that bitter technology and investment wars are being waged."
17,0.8970922231674194,0.7941844463348389,"Leonardo DiCaprio seems to enjoy playing the real-life role of Hollywood’s ultimate bachelor. He parties on luxury yachts. He plays poker with his multimillionaire pals. He goes to the most exclusive members’ clubs, from The Bird Streets Club to The Ned. And he dates the world’s most famous models – the latest of whom happens to be fashion’s new “It” girl Vittoria Ceretti."
18,0.585460364818573,0.170920729637146,While his romantic relationships seem to change by the month – this summer alone there have been rumours of flings with everyone from Gigi Hadid to Neelam Gill – DiCaprio surely deserves credit for his consistency when it comes to his friend group.
19,0.8219829201698303,0.6439658403396606,Who are Tiger Woods’ teen kids with ex-wife Elin Nordegren?
20,0.797245442867279,0.5944908857345581,"One of Leo’s longest bromances is with Spider-Man actor Tobey Maguire. Their friendship dates back to the 1980s when they first got their start as child actors in the entertainment industry. Sweetly, the besties have spent the past few months living the lush life on megayachts, lounging at Club 55 Beach in France and attending Beyoncé concerts together."
21,0.893327534198761,0.786655068397522,"The fellow actor, who recently starred in Babylon with Margot Robbie and Brad Pitt, also shares a tight bond with Leo. They’ve been spending more quality time together lately, as seen in recent paparazzi pics of their outings in NYC."
22,0.6143099069595337,0.22861981391906738,What does Michael Jordan think of his son’s relationship with Larsa Pippen?
23,0.7132011651992798,0.42640233039855957,"This actor is also one of Leo’s closest confidants and he was invited to join the Oscar-winning star to watch the elections at his Hollywood Hills compound back in 2020, according to Page Six."
24,0.8524224162101746,0.7048448324203491,He too has been spotted on lavish boats with Leo in recent years.
25,0.9146603345870972,0.8293206691741943,"Once dubbed the “King of New York Nightlife” by Forbes, Richie Akiva is also a good pal of the Titanic actor. Per British media, he has hosted parties for celebs like Rihanna and Naomi Campbell, and was recently romantically linked to Love Island contender Arabella Chi."
26,0.7942859530448914,0.5885719060897827,"His Instagram is dotted with plenty of A-listers like Justin Bieber, Jay-Z, Peggy Gou, Halsey, Alessandra Ambrosio and many more. Last week, Akiva and the Killers of the Flower Moon star reunited at Cipriani Wall Street for an event honouring Akiva, states British media."
27,0.8102794289588928,0.6205588579177856,Netflix’s Beckham: who are Posh and Becks’ 4 kids and where are they today?
28,0.591072678565979,0.182145357131958,"Despite his reputation, the Once Upon a Time … in Hollywood actor has turned to controversial art gallery owner Hillel “Helly” Nahmad numerous times over the years. In August, he was spotted at Sardinia airport with the “disgraced” art dealer, as reported in British media."
29,0.6758912801742554,0.35178256034851074,"Per The New York Times, Helly, who hails from an influential, ultra-rich family, served five months in federal prison in 2014 after pleading guilty to a charge related to a gambling ring, and was pardoned by then-president Donald Trump in 2021."
30,0.4334120154380798,0.13317596912384044,What began with a tight bear hug between defence chiefs of the United States and India on Thursday concluded with the further expansion of the two countries’ security partnership in the face of common rival China in the Indo-Pacific and beyond on Friday.
31,0.5732075572013855,0.146415114402771,"At the “2+2” US-India ministerial consultations, which brought together top diplomats and defence heads in New Delhi, the two sides agreed to discuss co-production of Stryker armoured vehicles amid tensions along India’s disputed Himalayan border with China. The move will also help India reduce its historic dependence on Russian weapons."
32,0.7017698884010315,0.403539776802063,"“An initial offer on the infantry combat vehicles has come from the US. We have expressed our interest in discussing it further to take the co-production part ahead,” senior Indian defence official Giridhar Aramane said on Friday."
33,0.5616167783737183,0.12323355674743652,"Third debate, third snub: Republican candidates will gather in Miami on Wednesday as they vie to become their party’s nominee for the 2024 presidential election – once again without front-runner Donald Trump."
34,0.5613778233528137,0.12275564670562744,"The ex-president, who leads the race by leaps and bounds, will skip the affair entirely and instead hold a rally nearby for supporters."
35,0.6928850412368774,0.3857700824737549,"As with the last two debates, the real estate mogul says he has no need for the publicity given his large lead among his fellow Republicans."
36,0.2762865126132965,0.447426974773407,"Donald Trump complained of unfair treatment in defiant and rambling testimony on the witness box at the civil fraud trial about his New York business on Monday, prompting the judge to threaten to cut his testimony short."
37,0.6573991775512695,0.31479835510253906,"Under questioning about the Trump Organisation’s accounting practices, the former US president clearly aggravated Judge Arthur Engoron, who is weighing whether to impose hundreds of millions of dollars in fines and other penalties that could hobble the property empire that vaulted Trump to prominence."
38,0.7581634521484375,0.516326904296875,"Engoron warned Trump, the front runner for the Republican nomination in the 2024 election, that he might remove him from the witness box if he did not answer questions directly."
39,0.6238139867782593,0.24762797355651855,"With exactly a year to go before the US presidential election, a new string of polls painted a grim picture Sunday for Joe Biden, showing him trailing likely challenger Donald Trump among a pessimistic electorate."
40,0.6696601510047913,0.3393203020095825,"The Democratic incumbent’s numbers look especially bleak among people of colour and young voters, according to a New York Times/Siena College poll."
41,0.6802415251731873,0.3604830503463745,"The survey shows Biden trailing Trump by between four and 10 percentage points among voters in Nevada, Georgia, Arizona, Michigan and Pennsylvania – five crucial states that helped him defeat the Republican in 2020."
42,0.7956655621528625,0.5913311243057251,"Ukraine’s President Volodymyr Zelensky called on the United States to provide more funding to help his forces counter Russia, and invited former US President Donald Trump to fly in to see the scale of the conflict for himself."
43,0.6936641335487366,0.38732826709747314,Zelensky said American soldiers could eventually be pulled into a greater European conflict with Russia if Washington did not step up support.
44,0.7921115756034851,0.5842231512069702,Eric Trump and Donald Trump Jnr both testified on Thursday that they had no involvement with documents that a judge has ruled were fraudulently manipulated to inflate the value of their father Donald Trump’s business.
45,0.7337644696235657,0.46752893924713135,"In back-to-back appearances in a New York courtroom, Trump’s adult sons both said they were not involved in the questionable valuations that now threaten to hobble the real estate empire that vaulted Trump to prominence. Trump put the two in charge of the business while he served as US president from 2017 to 2021."
46,0.2647726237773895,0.47045475244522095,"Donald Jnr blamed accountants, both inside and outside the company, who assembled the financial statements that were used to secure loans and insurance that allowed the company to keep functioning."
47,0.8396848440170288,0.6793696880340576,"Donald Trump’s son Donald Trump Jnr testified on Wednesday that he had little to do with preparing financial documents at the family real-estate company that a judge has found fraudulent, in a trial that could hobble the former US president’s business empire."
48,0.7790829539299011,0.5581659078598022,"Over the course of 1½ hours in the witness box, Donald Jnr said he provided cash-flow figures to company accountants while he and his brother Eric oversaw the Trump Organization during their father’s 2017-2021 presidency."
49,0.5704792141914368,0.14095842838287354,"But he said he was not directly involved in preparing the so-called statements of financial condition of properties and other company assets, which New York state prosecutors say were fraudulently inflated to win favourable terms from lenders and insurers."
50,0.4686162769794464,0.06276744604110718,"It’s been a year since Ivanka Trump announced that her time in politics was over, and that she wasn’t planning to help with her father Donald’s 2024 campaign."
51,0.6286687850952148,0.2573375701904297,The announcement hinted at the personal cost she paid for playing a public role in Trump’s political career.
52,0.5108537077903748,0.02170741558074951,"An unnamed source told the New York Post at the time that Ivanka wanted out – and to live “as normal a life as she can” with her husband Jared Kushner and their three children: Arabella, 11, Joseph, nine, and Theodore, six."
53,0.7934876084327698,0.5869752168655396,Ivanka Trump or Kate Middleton – who wore the Lotus Lady dress better?
54,0.7643232345581055,0.5286464691162109,"Before working in the White House, Ivanka was a businesswoman, runway model and fashion designer. In short, she was popular."
55,0.9481003284454346,0.8962006568908691,"Essentially famous from the moment she was born, Ivanka even starred in a 2003 documentary about growing up rich and famous. As an avid Manhattan socialite, she was often invited to red-carpet events and was regularly pictured with other celebrities, including Vogue editor Anna Wintour."
56,0.879796028137207,0.7595920562744141,"But that all started to change when Donald launched his 2015 presidential campaign, putting his family front and centre. Ivanka joined him on the campaign trail and began making high-profile speeches at events like the Republican National Convention in July 2016."
57,0.5823854804039001,0.1647709608078003,"Then, when he won the 2016 election, Donald appointed Ivanka and her husband, Jared Kushner, as unpaid White House advisers."
58,0.8102794289588928,0.6205588579177856,Netflix’s Beckham: who are Posh and Becks’ 4 kids and where are they today?
59,0.4560456275939941,0.08790874481201183,"During her time in the White House, Ivanka faced fierce criticism from those who wanted her to use her influence to stop Donald implementing some of his policies. In 2017, major retailers ditched Ivanka’s clothing brand following customer protests and weak sales, including Nordstrom, Neiman Marcus, Gilt and Burlington."
60,0.7755983471870422,0.5511966943740845,"That same year, Saturday Night Live aired a fake advert for a fragrance called Complicit, which featured Scarlett Johansson and mocked Ivanka’s role in the White House."
61,0.1506567597389221,0.6986864805221558,"The skit’s voice-over described Ivanka as “the woman who could stop all this, but won’t”. Perhaps unsurprisingly, the commercial appeared to upset Ivanka, who “couldn’t stop bemoaning it” at a senior staff meeting, Omarosa Newman, a former political aide to Donald, said in 2018, according to Vanity Fair."
62,0.7260451316833496,0.4520902633666992,"“I hope to make a positive impact, I don’t know what it means to be complicit, but I hope time will prove that I have done a good job and much more importantly, my father’s administration is the success that I know it will be,” Ivanka told CBS Mornings."
63,0.6143099069595337,0.22861981391906738,What does Michael Jordan think of his son’s relationship with Larsa Pippen?
64,0.2362935990095138,0.5274128019809724,"In 2018, a string of celebrities whom Ivanka followed on social media made a concerted effort to shame her over the Trump administration’s policy of separating migrant children from their families at the US border."
65,0.4650481343269348,0.06990373134613037,"Ivanka said that she was against her father’s family separation policy and urged him to end it, calling it “a low point” at an event hosted by the news website Axios."
66,0.438912034034729,0.12217593193054199,"When Kushner and Ivanka travelled to Rome for a wedding in 2019, other guests shunned them to avoid being in the same photos, Vanity Fair reported."
67,0.5068870782852173,0.01377415657043457,"Lysandra Ohrstrom, Ivanka’s childhood best friend, said that their different stances on social issues had led to them growing apart."
68,0.2646993994712829,0.4706012010574342,"“I think it’s past time that one of the many critics from Ivanka’s childhood comes forward – if only to ensure that she really will never recover from the decision to tie her fate to her father’s,” Ohrstrom wrote in a tell-all essay published in Vanity Fair."
69,0.239394411444664,0.521211177110672,"Ivanka was hurt by how friends “turned their backs” on her during her father’s administration, an unnamed source told The New York Post after she said she wouldn’t return to politics."
70,0.1355815380811691,0.7288369238376617,"After Donald lost the 2020 election, a Vanity Fair report claimed that Ivanka and Kushner would not be welcomed back in some New York circles if they tried to return to the city, citing interviews with former friends."
71,0.3854067623615265,0.22918647527694702,"“Everyone with self-respect, a career, morals, respect for democracy, or who doesn’t want their friends to shame them both in private and public will steer clear,” one former friend told the magazine."
72,0.3356858789920807,0.3286282420158386,"Ivanka and Kushner ended up choosing Miami, Florida, over New York City and have been spending time there with their three children since 2021."
73,0.3785610496997833,0.24287790060043335,"A source told US media that she “hated all the criticism and the threats” that came with being in politics. Since leaving politics, Ivanka has been going on holiday with her family to countries including Greece, Egypt and Israel."
74,0.2659604549407959,0.4680790901184082,"Ivanka and her family are staying “far away” from Donald even though they live in the same state, according to reports citing two separate and unnamed sources."
75,0.4741926193237304,0.051614761352539174,She even left him out of an Instagram post showcasing images of her daughter’s bar mitzvah celebrations in June. She has only included a picture of Donald in her Instagram Stories.
76,0.9284837245941162,0.8569674491882324,Making a comeback?
77,0.505858838558197,0.011717677116394043,"Meanwhile, Ivanka appears to be trying to get into certain social circles again – at least in California, where she was spotted partying at Kim Kardashian’s birthday bash."
78,0.9418329000473022,0.8836658000946045,"Kardashian posted photos of the event on Instagram, including a group photo that included Ivanka, who wore a stylish, sparkly white two-piece set, and Jeff Bezos’ partner Lauren Sánchez."
79,0.9313225746154784,0.8626451492309568,"In another photo Kardashian posted, she and Ivanka were seated next to each other and appeared to be laughing together."
80,0.7351952791213989,0.47039055824279785,All grown up! Where are Britney Spears’ sons Sean and Jayden in 2023?
81,0.6457018256187439,0.2914036512374878,"Mitra Ahouraian, an entertainment lawyer to several high-profile clients, said that she wasn’t that shocked to see Ivanka and Kardashian together. “I’m not at all surprised that Ivanka has managed to re-engage with her social circles and establish herself as separate and apart from her father,” Ahouraian added."
82,0.5159183144569397,0.031836628913879395,"But despite the recent social moves, Ivanka still has to contend with the potential for more court-related reputational damage."
83,0.405596911907196,0.18880617618560802,"“So, no matter how much rebranding she does, the reality is going to hit as soon as she’s back in the courtroom,” Lieb said."
84,0.7222157120704651,0.4444314241409302,Donald Trump used a speech to a Republican Jewish convention Saturday to promise reimposition of a controversial travel ban that targeted a slew of mostly Muslim countries if he gets re-elected.
85,0.7943310737609863,0.5886621475219727,"“We will keep radical Islamic terrorists the hell out of our country,” Trump told the audience attending the annual summit of the Republican Jewish Coalition."
86,0.5936901569366455,0.18738031387329102,"Former US vice-president Mike Pence ended his cash-strapped presidential campaign on Saturday, after struggling for months to convince Republican voters he was the best alternative to the man he once served with unswerving loyalty, Donald Trump."
87,0.8850304484367371,0.7700608968734741,Pence’s surprise announcement at the Republican Jewish Coalition donor conference in Las Vegas made him the first big-name candidate to drop out. Trump is the runaway frontrunner in the race.
88,0.8704211115837097,0.7408422231674194,"“Traveling over the country over the past six months, I came here to say it’s become clear to me: this is not my time. So after much prayer and deliberation, I have decided to suspend my campaign for president effective today,” Pence told the audience to gasps and, later, prolonged claps and cheers of support."
89,0.7957379817962646,0.5914759635925293,A New York judge ordered Donald Trump’s daughter Ivanka Trump to testify at the ongoing trial of the state’s US$250 million civil fraud lawsuit against the former president and his sprawling real estate company.
90,0.2680094838142395,0.463981032371521,"Justice Arthur Engoron on Friday denied Ivanka Trump’s request to strike down a subpoena for her testimony about various financial transactions she was involved with or had knowledge of. The decision by the Manhattan judge was a win for New York Attorney General Letitia James, who filed the suit last year."
91,0.3838765323162079,0.23224693536758423,"The former president’s daughter was initially a defendant in the suit, but she won dismissal by an appeal court earlier this year."
92,0.6631287336349487,0.32625746726989746,"The New York judge presiding over Donald Trump’s fraud trial put the former US president on the witness stand on Wednesday to answer for his out-of-court commentary – finding he wasn’t credible within minutes and fining him US$10,000."
93,0.7605161666870117,0.5210323333740234,"The stunning development came after Judge Arthur Engoron learned Trump had potentially violated an order not to comment on his court staff, days after fining him US$5,000 for doing so on Friday."
94,0.6063358783721924,0.21267175674438477,"Trump’s lawyers said he had been talking about Michael Cohen outside the courtroom Wednesday morning when he decried the “very partisan” person sitting “alongside the judge,” as Engoron’s law clerk does. After the lunch break, the judge said he wanted to question Trump himself."
95,0.6123389601707458,0.2246779203414917,"Donald Trump’s one-time lawyer turned bitter foe Michael Cohen took the witness box on Tuesday in the business fraud case against the former US president, accusing his ex-boss of “arbitrarily” inflating his net worth."
96,0.4592182040214538,0.0815635919570924,"It was the first face-to-face meeting between Trump and his former right-hand man, nicknamed the “Pitbull”, since Cohen went to jail and became a vocal critic of the New York real estate tycoon."
97,0.4690432548522949,0.061913490295410156,The pair mostly avoided eye contact as Cohen testified in the civil fraud case in which Trump and his two eldest sons are accused of exaggerating the value of the Trump Organisation’s real estate assets to receive more favourable bank loans and insurance terms.
